ID,Road,Speed,Occlusion
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
20,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,0
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,1
21,Straight,High,0
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
22,Straight,High,1
23,Straight,High,1
23,Straight,High,1
23,Straight,High,1
23,Straight,High,0
23,Straight,High,0
23,Straight,High,1
23,Straight,High,1
23,Straight,High,1
23,Straight,High,0
23,Straight,High,1
23,Straight,High,1
23,Straight,High,1
23,Straight,High,1
23,Straight,High,1
23,Straight,High,1
23,Straight,High,0
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
24,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,0
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,0
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,0
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
25,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,0
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,0
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
26,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,0
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,0
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,1
27,Straight,High,0
27,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,0
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,0
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,0
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,0
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
28,Straight,High,0
28,Straight,High,1
28,Straight,High,0
28,Straight,High,1
28,Straight,High,1
28,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,0
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,0
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,0
29,Straight,High,1
29,Straight,High,1
29,Straight,High,0
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,0
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
29,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,0
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,0
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
30,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
31,Straight,High,1
32,Straight,High,1
32,Straight,High,1
32,Straight,High,1
32,Straight,High,1
32,Straight,High,1
32,Straight,High,1
32,Straight,High,0
32,Straight,High,1
32,Straight,High,1
32,Straight,High,1
32,Straight,High,0
32,Straight,High,1
32,Straight,High,0
32,Straight,High,1
32,Straight,High,0
32,Straight,High,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
1,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
2,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
3,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,0
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,0
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
4,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,0
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
5,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,0
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
6,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,0
7,Curved,Low,0
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,0
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,0
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,0
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
7,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
8,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
9,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
10,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
11,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
12,Curved,Low,1
