id,run,occ_nr,occ_time,timeInside,timeOutside,tlc,motion,group,rps.avg,TLC.variability,gender,age,prev_occ_time,prev_timeOutside,lane.sanction
15,3,32,1,1,0,6,0,1,1.71428571428571,1,1,71,4.7,0,1
15,6,1,2.5,2.5,0,7.25,1,1,1.71428571428571,1,1,71,1.4,0,1
15,6,2,1.7,1.7,0,6.75,1,1,1.71428571428571,1,1,71,2.5,0,1
15,6,3,2.8,2.8,0,6,1,1,1.71428571428571,1,1,71,1.7,0,1
15,6,4,1.3,1.3,0,7,1,1,1.71428571428571,1,1,71,2.8,0,1
15,6,5,3.8,3.8,0,7.75,1,1,1.71428571428571,1,1,71,1.3,0,1
15,6,6,2.6,2.6,0,8,1,1,1.71428571428571,1,1,71,3.8,0,1
15,6,7,3.1,3.1,0,7,1,1,1.71428571428571,1,1,71,2.6,0,1
15,6,8,1.6,1.6,0,6.25,1,1,1.71428571428571,1,1,71,3.1,0,1
15,6,9,3.1,3.1,0,6.75,1,1,1.71428571428571,1,1,71,1.6,0,1
15,6,10,1.8,1.8,0,7.25,1,1,1.71428571428571,1,1,71,3.1,0,1
15,6,11,2.8,2.8,0,7,1,1,1.71428571428571,1,1,71,1.8,0,1
15,6,12,3.1,3.1,0,7.25,1,1,1.71428571428571,1,1,71,2.8,0,1
15,6,13,1.8,1.8,0,7.75,1,1,1.71428571428571,1,1,71,3.1,0,1
15,6,14,4,4,0,6.25,1,1,1.71428571428571,1,1,71,1.8,0,1
15,6,15,5.7,5.7,0,6.75,1,1,1.71428571428571,1,1,71,4,0,1
15,6,16,2.3,2.3,0,7,1,1,1.71428571428571,1,1,71,5.7,0,1
15,6,17,1.3,1.3,0,6.25,1,1,1.71428571428571,1,1,71,2.3,0,1
15,6,18,2,2,0,6.75,1,1,1.71428571428571,1,1,71,1.3,0,1
15,6,19,4,4,0,7.75,1,1,1.71428571428571,1,1,71,2,0,1
15,6,20,3.4,3.4,0,7,1,1,1.71428571428571,1,1,71,4,0,1
15,6,21,2.4,2.4,0,7.75,1,1,1.71428571428571,1,1,71,3.4,0,1
15,6,22,3,3,0,7,1,1,1.71428571428571,1,1,71,2.4,0,1
15,6,23,2.5,2.5,0,6.75,1,1,1.71428571428571,1,1,71,3,0,1
15,6,24,2,2,0,8,1,1,1.71428571428571,1,1,71,2.5,0,1
15,6,25,2.5,2.5,0,7,1,1,1.71428571428571,1,1,71,2,0,1
15,6,26,3.9,3.9,0,7.25,1,1,1.71428571428571,1,1,71,2.5,0,1
15,6,27,2.8,2.8,0,6.75,1,1,1.71428571428571,1,1,71,3.9,0,1
15,6,28,2.1,2.1,0,7,1,1,1.71428571428571,1,1,71,2.8,0,1
15,6,29,2.5,2.5,0,7.25,1,1,1.71428571428571,1,1,71,2.1,0,1
15,6,30,2.1,2.1,0,6.25,1,1,1.71428571428571,1,1,71,2.5,0,1
15,6,31,3.1,3.1,0,7.25,1,1,1.71,1,1,71,2.1,0,1
15,6,32,3.5,3.5,0,6,1,1,1.71,1,1,71,3.1,0,1
16,4,1,4.6,4.6,0,7.25,0,1,4.28571428571429,1,1,31,5.6,0,1
16,4,2,4.5,4.5,0,6.75,0,1,4.28571428571429,1,1,31,4.6,0,1
16,4,3,5.2,5.2,0,6,0,1,4.28571428571429,1,1,31,4.5,0,1
16,4,4,8.7,7.5,1.2,7,0,1,4.28571428571429,1,1,31,5.2,0,1
16,4,5,4.6,4.6,0,7.75,0,1,4.28571428571429,1,1,31,8.7,1.2,1
16,4,6,5,5,0,8,0,1,4.28571428571429,1,1,31,4.6,0,1
16,4,7,8.5,7.6,.9,7,0,1,4.28571428571429,1,1,31,5,0,1
16,4,8,4.3,4.3,0,6.25,0,1,4.28571428571429,1,1,31,8.5,.9,1
16,4,9,6.2,6.2,0,6.75,0,1,4.28571428571429,1,1,31,4.3,0,1
16,4,10,4,4,0,7.25,0,1,4.28571428571429,1,1,31,6.2,0,1
16,4,11,5.7,5.7,0,7,0,1,4.28571428571429,1,1,31,4,0,1
16,4,12,7,7,0,7.25,0,1,4.28571428571429,1,1,31,5.7,0,1
16,4,13,6.2,6.2,0,7.75,0,1,4.28571428571429,1,1,31,7,0,1
16,4,14,6.2,6.2,0,6.25,0,1,4.28571428571429,1,1,31,6.2,0,1
16,4,15,4.8,4.8,0,6.75,0,1,4.28571428571429,1,1,31,6.2,0,1
16,4,16,4.7,4.7,0,7,0,1,4.28571428571429,1,1,31,4.8,0,1
16,4,17,4.6,4.6,0,6.25,0,1,4.28571428571429,1,1,31,4.7,0,1
16,4,18,4.7,4.7,0,6.75,0,1,4.28571428571429,1,1,31,4.6,0,1
16,4,19,7.6,7.6,0,7.75,0,1,4.28571428571429,1,1,31,4.7,0,1
16,4,20,11.2,7.6,3.6,7,0,1,4.28571428571429,1,1,31,7.6,0,1
16,4,21,4.1,4.1,0,7.75,0,1,4.28571428571429,1,1,31,11.2,3.6,1
16,4,22,3.1,3.1,0,7,0,1,4.28571428571429,1,1,31,4.1,0,1
16,4,23,7.5,7.3,.2,6.75,0,1,4.28571428571429,1,1,31,3.1,0,1
16,4,24,3.8,3.8,0,8,0,1,4.28571428571429,1,1,31,7.5,.2,1
16,4,25,5.6,5.6,0,7,0,1,4.28571428571429,1,1,31,3.8,0,1
16,4,26,5.9,5.9,0,7.25,0,1,4.28571428571429,1,1,31,5.6,0,1
16,4,27,7.5,7.3,.2,6.75,0,1,4.28571428571429,1,1,31,5.9,0,1
16,4,28,8.1,7.6,.5,7,0,1,4.28571428571429,1,1,31,7.5,.2,1
16,4,29,3.1,3.1,0,7.25,0,1,4.28571428571429,1,1,31,8.1,.5,1
16,4,30,3.4,3.4,0,6.25,0,1,4.28571428571429,1,1,31,3.1,0,1
16,4,31,5.2,5.2,0,7.25,0,1,4.28571428571429,1,1,31,3.4,0,1
16,4,32,6.2,6.2,0,6,0,1,4.28571428571429,1,1,31,5.2,0,1
16,5,1,4.3,4.3,0,7.25,1,1,4.28571428571429,1,1,31,6.2,0,1
16,5,2,5.2,5.2,0,6.75,1,1,4.28571428571429,1,1,31,4.3,0,1
16,5,3,3.9,3.9,0,6,1,1,4.28571428571429,1,1,31,5.2,0,1
16,5,4,4,4,0,7,1,1,4.28571428571429,1,1,31,3.9,0,1
16,5,5,7.7,7.7,0,7.75,1,1,4.28571428571429,1,1,31,4,0,1
16,5,6,3.2,3.2,0,8,1,1,4.28571428571429,1,1,31,7.7,0,1
16,5,7,5.6,5.6,0,7,1,1,4.28571428571429,1,1,31,3.2,0,1
16,5,8,5.9,5.9,0,6.25,1,1,4.28571428571429,1,1,31,5.6,0,1
16,5,9,5.5,5.5,0,6.75,1,1,4.28571428571429,1,1,31,5.9,0,1
16,5,10,4.3,4.3,0,7.25,1,1,4.28571428571429,1,1,31,5.5,0,1
16,5,11,6.2,6.2,0,7,1,1,4.28571428571429,1,1,31,4.3,0,1
16,5,12,4.8,4.8,0,7.25,1,1,4.28571428571429,1,1,31,6.2,0,1
16,5,13,6.5,6.5,0,7.75,1,1,4.28571428571429,1,1,31,4.8,0,1
16,5,14,2.6,2.6,0,6.25,1,1,4.28571428571429,1,1,31,6.5,0,1
16,5,15,8.7,7.3,1.4,6.75,1,1,4.28571428571429,1,1,31,2.6,0,1
16,5,16,3.6,3.6,0,7,1,1,4.28571428571429,1,1,31,8.7,1.4,1
16,5,17,4.5,4.5,0,6.25,1,1,4.28571428571429,1,1,31,3.6,0,1
16,5,18,5,5,0,6.75,1,1,4.28571428571429,1,1,31,4.5,0,1
16,5,19,6.9,6.9,0,7.75,1,1,4.28571428571429,1,1,31,5,0,1
16,5,20,5.9,5.9,0,7,1,1,4.28571428571429,1,1,31,6.9,0,1
16,5,21,5,5,0,7.75,1,1,4.28571428571429,1,1,31,5.9,0,1
16,5,22,6.6,6.6,0,7,1,1,4.28571428571429,1,1,31,5,0,1
16,5,23,5.2,5.2,0,6.75,1,1,4.28571428571429,1,1,31,6.6,0,1
16,5,24,5.2,5.2,0,8,1,1,4.28571428571429,1,1,31,5.2,0,1
16,5,25,6.1,6.1,0,7,1,1,4.28571428571429,1,1,31,5.2,0,1
16,5,26,6.7,6.7,0,7.25,1,1,4.28571428571429,1,1,31,6.1,0,1
16,5,27,4,4,0,6.75,1,1,4.28571428571429,1,1,31,6.7,0,1
16,5,28,6.3,6.3,0,7,1,1,4.28571428571429,1,1,31,4,0,1
16,5,29,8.5,7.8,.7,7.25,1,1,4.28571428571429,1,1,31,6.3,0,1
16,5,30,6.2,6.2,0,6.25,1,1,4.28571428571429,1,1,31,8.5,.7,1
16,5,31,3.6,3.6,0,7.25,1,1,4.28571428571429,1,1,31,6.2,0,1
16,5,32,7,6.5,.5,6,1,1,4.28571428571429,1,1,31,3.6,0,1
17,3,1,9,7.8,1.2,7.25,1,2,5,1,1,22,3.7,0,0
17,3,2,8.1,7.3,.8,6.75,1,2,5,1,1,22,9,1.2,0
17,3,3,7.7,6.5,1.2,6,1,2,5,1,1,22,8.1,.8,0
17,3,4,7.7,7.5,.2,7,1,2,5,1,1,22,7.7,1.2,0
17,3,5,8,8,0,7.75,1,2,5,1,1,22,7.7,.2,0
17,3,6,7.8,7.8,0,8,1,2,5,1,1,22,8,0,0
17,3,7,8.6,7.6,1,7,1,2,5,1,1,22,7.8,0,0
17,3,8,8.1,6.8,1.3,6.25,1,2,5,1,1,22,8.6,1,0
17,3,9,9.2,7.3,1.9,6.75,1,2,5,1,1,22,8.1,1.3,0
17,3,10,7.8,7.8,0,7.25,1,2,5,1,1,22,9.2,1.9,0
17,3,11,8.3,7.6,.7,7,1,2,5,1,1,22,7.8,0,0
17,3,12,9,7.8,1.2,7.25,1,2,5,1,1,22,8.3,.7,0
17,3,13,8.3,8.3,0,7.75,1,2,5,1,1,22,9,1.2,0
17,3,14,8.5,6.8,1.7,6.25,1,2,5,1,1,22,8.3,0,0
17,3,15,8,7.3,.7,6.75,1,2,5,1,1,22,8.5,1.7,0
17,3,16,7.5,7.5,0,7,1,2,5,1,1,22,8,.7,0
17,3,17,10.5,6.8,3.7,6.25,1,2,5,1,1,22,7.5,0,0
17,3,18,9.2,7.3,1.9,6.75,1,2,5,1,1,22,10.5,3.7,0
17,3,19,7.4,7.4,0,7.75,1,2,5,1,1,22,9.2,1.9,0
17,3,20,8.2,7.6,.6,7,1,2,5,1,1,22,7.4,0,0
17,3,21,8.3,8.3,0,7.75,1,2,5,1,1,22,8.2,.6,0
17,3,22,8.2,7.5,.7,7,1,2,5,1,1,22,8.3,0,0
17,3,23,8.2,7.3,.9,6.75,1,2,5,1,1,22,8.2,.7,0
17,3,24,6.9,6.9,0,8,1,2,5,1,1,22,8.2,.9,0
17,3,25,8.3,7.5,.8,7,1,2,5,1,1,22,6.9,0,0
17,3,26,8.6,7.8,.8,7.25,1,2,5,1,1,22,8.3,.8,0
17,3,27,8.3,7.3,1,6.75,1,2,5,1,1,22,8.6,.8,0
17,3,28,8.3,7.6,.7,7,1,2,5,1,1,22,8.3,1,0
17,3,29,7.7,7.7,0,7.25,1,2,5,1,1,22,8.3,.7,0
17,3,30,9.2,6.8,2.4,6.25,1,2,5,1,1,22,7.7,0,0
17,3,31,8.4,7.8,.6,7.25,1,2,5,1,1,22,9.2,2.4,0
17,3,32,8.1,6.5,1.6,6,1,2,5,1,1,22,8.4,.6,0
17,5,1,9.2,7.8,1.4,7.25,0,2,5,1,1,22,8.4,0,0
17,5,2,6.6,6.6,0,6.75,0,2,5,1,1,22,9.2,1.4,0
17,5,3,7,6.6,.4,6,0,2,5,1,1,22,6.6,0,0
17,5,4,8.9,7.5,1.4,7,0,2,5,1,1,22,7,.4,0
17,5,5,7.2,7.2,0,7.75,0,2,5,1,1,22,8.9,1.4,0
17,5,6,9.7,8.6,1.1,8,0,2,5,1,1,22,7.2,0,0
17,5,7,7.9,7.6,.3,7,0,2,5,1,1,22,9.7,1.1,0
17,5,8,11.4,6.8,4.6,6.25,0,2,5,1,1,22,7.9,.3,0
17,5,9,7.4,7.3,.1,6.75,0,2,5,1,1,22,11.4,4.6,0
17,5,10,7.2,7.2,0,7.25,0,2,5,1,1,22,7.4,.1,0
17,5,11,7.1,7.1,0,7,0,2,5,1,1,22,7.2,0,0
17,5,12,8.3,7.8,.5,7.25,0,2,5,1,1,22,7.1,0,0
17,5,13,7.8,7.8,0,7.75,0,2,5,1,1,22,8.3,.5,0
17,5,14,7.6,6.8,.8,6.25,0,2,5,1,1,22,7.8,0,0
17,5,15,8.1,7.3,.8,6.75,0,2,5,1,1,22,7.6,.8,0
17,5,16,7.4,7.4,0,7,0,2,5,1,1,22,8.1,.8,0
17,5,17,8.7,6.8,1.9,6.25,0,2,5,1,1,22,7.4,0,0
17,5,18,8.9,7.3,1.6,6.75,0,2,5,1,1,22,8.7,1.9,0
17,5,19,8.3,8.3,0,7.75,0,2,5,1,1,22,8.9,1.6,0
17,5,20,8.2,7.6,.6,7,0,2,5,1,1,22,8.3,0,0
17,5,21,6.4,6.4,0,7.75,0,2,5,1,1,22,8.2,.6,0
17,5,22,8,7.5,.5,7,0,2,5,1,1,22,6.4,0,0
17,5,23,7.7,7.3,.4,6.75,0,2,5,1,1,22,8,.5,0
17,5,24,8,8,0,8,0,2,5,1,1,22,7.7,.4,0
17,5,25,8.3,7.5,.8,7,0,2,5,1,1,22,8,0,0
17,5,26,7.9,7.8,.1,7.25,0,2,5,1,1,22,8.3,.8,0
17,5,27,8.2,7.3,.9,6.75,0,2,5,1,1,22,7.9,.1,0
17,5,28,7.9,7.6,.3,7,0,2,5,1,1,22,8.2,.9,0
17,5,29,7.9,7.8,.1,7.25,0,2,5,1,1,22,7.9,.3,0
17,5,30,8.2,6.8,1.4,6.25,0,2,5,1,1,22,7.9,.1,0
17,5,31,11.9,7.8,4.1,7.25,0,2,5,1,1,22,8.2,1.4,0
17,5,32,7.5,6.5,1,6,0,2,5,1,1,22,11.9,4.1,0
18,4,1,3.6,3.6,0,7.25,1,2,4.42857142857143,1,2,49,10.3,1.7,0
18,4,2,3.6,3.6,0,6.75,1,2,4.42857142857143,1,2,49,3.6,0,0
18,4,3,6.5,6.5,0,6,1,2,4.42857142857143,1,2,49,3.6,0,0
18,4,4,6.4,6.4,0,7,1,2,4.42857142857143,1,2,49,6.5,0,0
18,4,5,5.5,5.5,0,7.75,1,2,4.42857142857143,1,2,49,6.4,0,0
18,4,6,4.2,4.2,0,8,1,2,4.42857142857143,1,2,49,5.5,0,0
18,4,7,4.9,4.9,0,7,1,2,4.42857142857143,1,2,49,4.2,0,0
18,4,8,5.6,5.6,0,6.25,1,2,4.42857142857143,1,2,49,4.9,0,0
18,4,9,3.2,3.2,0,6.75,1,2,4.42857142857143,1,2,49,5.6,0,0
18,4,10,6.2,6.2,0,7.25,1,2,4.42857142857143,1,2,49,3.2,0,0
18,4,11,4.1,4.1,0,7,1,2,4.42857142857143,1,2,49,6.2,0,0
18,4,12,4.9,4.9,0,7.25,1,2,4.42857142857143,1,2,49,4.1,0,0
18,4,13,5.6,5.6,0,7.75,1,2,4.42857142857143,1,2,49,4.9,0,0
18,4,14,6.8,6.8,0,6.25,1,2,4.42857142857143,1,2,49,5.6,0,0
18,4,15,3.7,3.7,0,6.75,1,2,4.42857142857143,1,2,49,6.8,0,0
18,4,16,6,6,0,7,1,2,4.42857142857143,1,2,49,3.7,0,0
18,4,17,3.4,3.4,0,6.25,1,2,4.42857142857143,1,2,49,6,0,0
18,4,18,5.4,5.4,0,6.75,1,2,4.42857142857143,1,2,49,3.4,0,0
18,4,19,4,4,0,7.75,1,2,4.42857142857143,1,2,49,5.4,0,0
18,4,20,5.6,5.6,0,7,1,2,4.42857142857143,1,2,49,4,0,0
18,4,21,3,3,0,7.75,1,2,4.42857142857143,1,2,49,5.6,0,0
18,4,22,5.6,5.6,0,7,1,2,4.42857142857143,1,2,49,3,0,0
18,4,23,5.3,5.3,0,6.75,1,2,4.42857142857143,1,2,49,5.6,0,0
18,4,24,4.6,4.6,0,8,1,2,4.42857142857143,1,2,49,5.3,0,0
18,4,25,6.7,6.7,0,7,1,2,4.42857142857143,1,2,49,4.6,0,0
18,4,26,2.5,2.5,0,7.25,1,2,4.42857142857143,1,2,49,6.7,0,0
18,4,27,5.9,5.9,0,6.75,1,2,4.42857142857143,1,2,49,2.5,0,0
18,4,28,5.1,5.1,0,7,1,2,4.42857142857143,1,2,49,5.9,0,0
18,4,29,3.2,3.2,0,7.25,1,2,4.42857142857143,1,2,49,5.1,0,0
18,4,30,8.1,6.8,1.3,6.25,1,2,4.42857142857143,1,2,49,3.2,0,0
18,4,31,3,3,0,7.25,1,2,4.42857142857143,1,2,49,8.1,1.3,0
18,4,32,3.9,3.9,0,6,1,2,4.42857142857143,1,2,49,3,0,0
18,6,1,4.4,4.4,0,7.25,0,2,4.42857142857143,1,2,49,4.4,0,0
18,6,2,5.3,5.3,0,6.75,0,2,4.42857142857143,1,2,49,4.4,0,0
18,6,3,5.8,5.8,0,6,0,2,4.42857142857143,1,2,49,5.3,0,0
18,6,4,3.9,3.9,0,7,0,2,4.42857142857143,1,2,49,5.8,0,0
18,6,5,3.4,3.4,0,7.75,0,2,4.42857142857143,1,2,49,3.9,0,0
18,6,6,4.4,4.4,0,8,0,2,4.42857142857143,1,2,49,3.4,0,0
18,6,7,5.5,5.5,0,7,0,2,4.42857142857143,1,2,49,4.4,0,0
18,6,8,3.3,3.3,0,6.25,0,2,4.42857142857143,1,2,49,5.5,0,0
18,6,9,2.8,2.8,0,6.75,0,2,4.42857142857143,1,2,49,3.3,0,0
18,6,10,5.2,5.2,0,7.25,0,2,4.42857142857143,1,2,49,2.8,0,0
18,6,11,6.6,6.6,0,7,0,2,4.42857142857143,1,2,49,5.2,0,0
18,6,12,5.1,5.1,0,7.25,0,2,4.42857142857143,1,2,49,6.6,0,0
18,6,13,5.5,5.5,0,7.75,0,2,4.42857142857143,1,2,49,5.1,0,0
18,6,14,6.3,6.3,0,6.25,0,2,4.42857142857143,1,2,49,5.5,0,0
18,6,15,2.3,2.3,0,6.75,0,2,4.42857142857143,1,2,49,6.3,0,0
18,6,16,4.8,4.8,0,7,0,2,4.42857142857143,1,2,49,2.3,0,0
18,6,17,4.4,4.4,0,6.25,0,2,4.42857142857143,1,2,49,4.8,0,0
18,6,18,3.7,3.7,0,6.75,0,2,4.42857142857143,1,2,49,4.4,0,0
18,6,19,2.1,2.1,0,7.75,0,2,4.42857142857143,1,2,49,3.7,0,0
18,6,20,3.9,3.9,0,7,0,2,4.42857142857143,1,2,49,2.1,0,0
18,6,21,2.2,2.2,0,7.75,0,2,4.42857142857143,1,2,49,3.9,0,0
18,6,22,3.3,3.3,0,7,0,2,4.42857142857143,1,2,49,2.2,0,0
18,6,23,4.8,4.8,0,6.75,0,2,4.42857142857143,1,2,49,3.3,0,0
18,6,24,4.4,4.4,0,8,0,2,4.42857142857143,1,2,49,4.8,0,0
18,6,25,3.3,3.3,0,7,0,2,4.42857142857143,1,2,49,4.4,0,0
18,6,26,3.8,3.8,0,7.25,0,2,4.42857142857143,1,2,49,3.3,0,0
18,6,27,3.7,3.7,0,6.75,0,2,4.42857142857143,1,2,49,3.8,0,0
18,6,28,4,4,0,7,0,2,4.42857142857143,1,2,49,3.7,0,0
18,6,29,4.2,4.2,0,7.25,0,2,4.42857142857143,1,2,49,4,0,0
18,6,30,10.1,6.8,3.3,6.25,0,2,4.42857142857143,1,2,49,4.2,0,0
18,6,31,3.8,3.8,0,7.25,0,2,4.42857142857143,1,2,49,10.1,3.3,0
18,6,32,3.8,3.8,0,6,0,2,4.42857142857143,1,2,49,3.8,0,0
19,3,1,5.2,5.2,0,7.25,1,2,1.28571428571429,1,2,36,3.8,0,0
19,3,2,8.6,7.3,1.3,6.75,1,2,1.28571428571429,1,2,36,5.2,0,0
19,3,3,5.4,5.4,0,6,1,2,1.28571428571429,1,2,36,8.6,1.3,0
19,3,4,5.1,5.1,0,7,1,2,1.28571428571429,1,2,36,5.4,0,0
19,3,5,6.5,6.5,0,7.75,1,2,1.28571428571429,1,2,36,5.1,0,0
19,3,6,6.9,6.9,0,8,1,2,1.28571428571429,1,2,36,6.5,0,0
19,3,7,6.3,6.3,0,7,1,2,1.28571428571429,1,2,36,6.9,0,0
19,3,8,7,6.8,.2,6.25,1,2,1.28571428571429,1,2,36,6.3,0,0
19,3,9,5.4,5.4,0,6.75,1,2,1.28571428571429,1,2,36,7,.2,0
19,3,10,4,4,0,7.25,1,2,1.28571428571429,1,2,36,5.4,0,0
19,3,11,7.5,7.5,0,7,1,2,1.28571428571429,1,2,36,4,0,0
19,3,12,6.9,6.9,0,7.25,1,2,1.28571428571429,1,2,36,7.5,0,0
19,3,13,5.6,5.6,0,7.75,1,2,1.28571428571429,1,2,36,6.9,0,0
19,3,14,6.7,6.7,0,6.25,1,2,1.28571428571429,1,2,36,5.6,0,0
19,3,15,5.2,5.2,0,6.75,1,2,1.28571428571429,1,2,36,6.7,0,0
19,3,16,7.8,7.5,.3,7,1,2,1.28571428571429,1,2,36,5.2,0,0
19,3,17,6.2,6.2,0,6.25,1,2,1.28571428571429,1,2,36,7.8,.3,0
19,3,18,6.6,6.6,0,6.75,1,2,1.28571428571429,1,2,36,6.2,0,0
19,3,19,7,7,0,7.75,1,2,1.28571428571429,1,2,36,6.6,0,0
19,3,20,5.9,5.9,0,7,1,2,1.28571428571429,1,2,36,7,0,0
19,3,21,6.2,6.2,0,7.75,1,2,1.28571428571429,1,2,36,5.9,0,0
19,3,22,6.3,6.3,0,7,1,2,1.28571428571429,1,2,36,6.2,0,0
19,3,23,5.7,5.7,0,6.75,1,2,1.28571428571429,1,2,36,6.3,0,0
19,3,24,4.8,4.8,0,8,1,2,1.28571428571429,1,2,36,5.7,0,0
19,3,25,8.6,7.5,1.1,7,1,2,1.28571428571429,1,2,36,4.8,0,0
19,3,26,6.5,6.5,0,7.25,1,2,1.28571428571429,1,2,36,8.6,1.1,0
19,3,27,6.7,6.7,0,6.75,1,2,1.28571428571429,1,2,36,6.5,0,0
19,3,28,6.9,6.9,0,7,1,2,1.28571428571429,1,2,36,6.7,0,0
19,3,29,6.6,6.6,0,7.25,1,2,1.28571428571429,1,2,36,6.9,0,0
19,3,30,4.7,4.7,0,6.25,1,2,1.28571428571429,1,2,36,6.6,0,0
19,3,31,6.3,6.3,0,7.25,1,2,1.28571428571429,1,2,36,4.7,0,0
19,3,32,6,6,0,6,1,2,1.28571428571429,1,2,36,6.3,0,0
19,6,1,6.1,6.1,0,7.25,0,2,1.28571428571429,1,2,36,7.6,0,0
19,6,2,6.6,6.6,0,6.75,0,2,1.28571428571429,1,2,36,6.1,0,0
19,6,3,4.4,4.4,0,6,0,2,1.28571428571429,1,2,36,6.6,0,0
19,6,4,6.7,6.7,0,7,0,2,1.28571428571429,1,2,36,4.4,0,0
19,6,5,7.9,7.9,0,7.75,0,2,1.28571428571429,1,2,36,6.7,0,0
19,6,6,5.8,5.8,0,8,0,2,1.28571428571429,1,2,36,7.9,0,0
19,6,7,7.7,7.5,.2,7,0,2,1.28571428571429,1,2,36,5.8,0,0
19,6,8,6.2,6.2,0,6.25,0,2,1.28571428571429,1,2,36,7.7,.2,0
19,6,9,8.2,7.3,.9,6.75,0,2,1.28571428571429,1,2,36,6.2,0,0
19,6,10,6.2,6.2,0,7.25,0,2,1.28571428571429,1,2,36,8.2,.9,0
19,6,11,6.3,6.3,0,7,0,2,1.28571428571429,1,2,36,6.2,0,0
19,6,12,6,6,0,7.25,0,2,1.28571428571429,1,2,36,6.3,0,0
19,6,13,7.9,7.9,0,7.75,0,2,1.28571428571429,1,2,36,6,0,0
19,6,14,6.7,6.7,0,6.25,0,2,1.28571428571429,1,2,36,7.9,0,0
19,6,15,8.1,7.3,.8,6.75,0,2,1.28571428571429,1,2,36,6.7,0,0
19,6,16,4.8,4.8,0,7,0,2,1.28571428571429,1,2,36,8.1,.8,0
19,6,17,6.2,6.2,0,6.25,0,2,1.28571428571429,1,2,36,4.8,0,0
19,6,18,5.2,5.2,0,6.75,0,2,1.28571428571429,1,2,36,6.2,0,0
19,6,19,5.1,5.1,0,7.75,0,2,1.28571428571429,1,2,36,5.2,0,0
19,6,20,6.5,6.5,0,7,0,2,1.28571428571429,1,2,36,5.1,0,0
19,6,21,6.5,6.5,0,7.75,0,2,1.28571428571429,1,2,36,6.5,0,0
19,6,22,7.7,7.5,.2,7,0,2,1.28571428571429,1,2,36,6.5,0,0
19,6,23,6.2,6.2,0,6.75,0,2,1.28571428571429,1,2,36,7.7,.2,0
19,6,24,5,5,0,8,0,2,1.28571428571429,1,2,36,6.2,0,0
19,6,25,8.4,7.6,.8,7,0,2,1.28571428571429,1,2,36,5,0,0
19,6,26,5,5,0,7.25,0,2,1.28571428571429,1,2,36,8.4,.8,0
19,6,27,7.3,7.3,0,6.75,0,2,1.28571428571429,1,2,36,5,0,0
19,6,28,6.9,6.9,0,7,0,2,1.28571428571429,1,2,36,7.3,0,0
19,6,29,6.2,6.2,0,7.25,0,2,1.28571428571429,1,2,36,6.9,0,0
19,6,30,6.4,6.4,0,6.25,0,2,1.28571428571429,1,2,36,6.2,0,0
19,6,31,7.3,7.3,0,7.25,0,2,1.28571428571429,1,2,36,6.4,0,0
19,6,32,5.1,5.1,0,6,0,2,1.28571428571429,1,2,36,7.3,0,0
20,4,1,6.5,6.5,0,7.25,1,2,5,1,1,38,6.5,0,0
20,4,2,9.6,7.3,2.3,6.75,1,2,5,1,1,38,6.5,0,0
20,4,3,8.8,6.5,2.3,6,1,2,5,1,1,38,9.6,2.3,0
20,4,4,8.7,7.5,1.2,7,1,2,5,1,1,38,8.8,2.3,0
20,4,5,9.1,8.3,.8,7.75,1,2,5,1,1,38,8.7,1.2,0
20,4,6,7,7,0,8,1,2,5,1,1,38,9.1,.8,0
20,4,7,9.6,7.6,2,7,1,2,5,1,1,38,7,0,0
20,4,8,10.4,6.8,3.6,6.25,1,2,5,1,1,38,9.6,2,0
20,4,9,8.5,7.3,1.2,6.75,1,2,5,1,1,38,10.4,3.6,0
20,4,10,7.1,7.1,0,7.25,1,2,5,1,1,38,8.5,1.2,0
20,4,11,9.6,7.6,2,7,1,2,5,1,1,38,7.1,0,0
20,4,12,7.8,7.8,0,7.25,1,2,5,1,1,38,9.6,2,0
20,4,13,7.4,7.4,0,7.75,1,2,5,1,1,38,7.8,0,0
20,4,14,10.8,6.8,4,6.25,1,2,5,1,1,38,7.4,0,0
20,4,15,7.4,7.3,.1,6.75,1,2,5,1,1,38,10.8,4,0
20,4,16,7.1,7.1,0,7,1,2,5,1,1,38,7.4,.1,0
20,4,17,10.9,6.8,4.1,6.25,1,2,5,1,1,38,7.1,0,0
20,4,18,7.2,7.2,0,6.75,1,2,5,1,1,38,10.9,4.1,0
20,4,19,7.3,7.3,0,7.75,1,2,5,1,1,38,7.2,0,0
20,4,20,8.7,7.6,1.1,7,1,2,5,1,1,38,7.3,0,0
20,4,21,11.4,8.3,3.1,7.75,1,2,5,1,1,38,8.7,1.1,0
20,4,22,10.5,7.6,2.9,7,1,2,5,1,1,38,11.4,3.1,0
20,4,23,7.5,7.3,.2,6.75,1,2,5,1,1,38,10.5,2.9,0
20,4,24,6,6,0,8,1,2,5,1,1,38,7.5,.2,0
20,4,25,10.9,7.6,3.3,7,1,2,5,1,1,38,6,0,0
20,4,26,7.9,7.8,.1,7.25,1,2,5,1,1,38,10.9,3.3,0
20,4,27,14.6,7.3,7.3,6.75,1,2,5,1,1,38,7.9,.1,0
20,4,28,5.8,5.8,0,7,1,2,5,1,1,38,14.6,7.3,0
20,4,29,9.6,7.8,1.8,7.25,1,2,5,1,1,38,5.8,0,0
20,4,30,13.6,6.8,6.8,6.25,1,2,5,1,1,38,9.6,1.8,0
