id,car,task,order,attentive_percentage,inattentive_percentage,eyeglasses,age,gender,dr_lic_years,annual_km,lifetime_km,VST1,VST2,VST3,VST_avg,tasks,zero_tasks,inattentiveness_ratio,Zorder,Ztasks,Zdr_lic_years,Zage,Zinattentiveness_ratio
EV9P16,EV9,latausasema,4,92.2241280731847,7.77587192681532,2,49,1,30,10000,150000,29,25,31,28.33,1,0,1.47174050403071,-.521749194749952,-1.0199366621737,.567716924078195,.513540111363255,-.165436596140439
EV9P16,EV9,navi,2,96.0728514513375,3.92714854866249,2,49,1,30,10000,150000,29,25,31,28.33,1,0,.826297848112991,-1.21741478774989,-1.0199366621737,.567716924078195,.513540111363255,-.601439410131396
EV9P16,EV9,puhelu,8,80.0461361014994,19.9538638985006,2,49,1,30,10000,150000,29,25,31,28.33,3,0,3.51402692205891,.869581991249917,-.787595047504308,.567716924078195,.513540111363255,1.21414781321308
EV9P16,EV9,radio,5,84.8013816925734,15.1986183074266,2,49,1,30,10000,150000,29,25,31,28.33,8,0,2.71655772454104,-.173916398249985,-.206741010830822,.567716924078195,.513540111363255,.675449586498377
EV9P16,EV9,seat,6,76.551724137931,23.448275862069,2,49,1,30,10000,150000,29,25,31,28.33,0,1,4.10005047247544,.173916398249983,-1.1361074695084,.567716924078195,.513540111363255,1.61001244147085
EV9P17,EV9,ac_suunta,8,93.321819228555,6.67818077144502,2,37,2,19,30000,400000,37,38,36,37,16,0,1.33257682808,.869581991249917,.722625447846756,-.176706592262749,-.282569917735762,-.259443017568478
EV9P17,EV9,ac_temp,10,93.6562860438293,6.3437139561707,2,37,2,19,30000,400000,37,38,36,37,16,0,1.27452886840525,1.56524758424985,.722625447846756,-.176706592262749,-.282569917735762,-.298654980912671
EV9P17,EV9,ajotila,5,93.1791907514451,6.82080924855491,2,37,2,19,30000,400000,37,38,36,37,22,0,1.3573305307185,-.173916398249985,1.41965029185494,-.176706592262749,-.282569917735762,-.242721649824763
EV9P17,EV9,a_baseline, ,95.2380952380952,4.76190476190476,2,37,2,19,30000,400000,37,38,36,37, ,0, , , ,-.176706592262749,-.282569917735762, 
EV9P17,EV9,kirkkaus,7,97.6327944572748,2.36720554272517,2,37,2,19,30000,400000,37,38,36,37,13,0,.584391044595536,.52174919474995,.374113025842664,-.176706592262749,-.282569917735762,-.764849817067088
EV9P17,EV9,lane,3,93.3793897524468,6.62061024755325,2,37,2,19,30000,400000,37,38,36,37,0,1,1.3225852495535,-.869581991249919,-1.1361074695084,-.176706592262749,-.282569917735762,-.266192426387103
EV9P17,EV9,latausasema,9,94.0736478711162,5.92635212888377,2,37,2,19,30000,400000,37,38,36,37,2,0,1.20209417110872,1.21741478774988,-.903765854839006,-.176706592262749,-.282569917735762,-.347585325943815
EV9P17,EV9,navi,4,94.0057636887608,5.99423631123919,2,37,2,19,30000,400000,37,38,36,37,4,0,1.21387572341814,-.521749194749952,-.671424240169611,-.176706592262749,-.282569917735762,-.33962677236358
EV9P17,EV9,puhelu,1,97.598627787307,2.40137221269297,2,37,2,19,30000,400000,37,38,36,37,7,0,.590320797234477,-1.56524758424985,-.322911818165519,-.176706592262749,-.282569917735762,-.760844211281439
EV9P17,EV9,radio,2,97.0114942528736,2.98850574712644,2,37,2,19,30000,400000,37,38,36,37,6,0,.692220005688188,-1.21741478774989,-.439082625500217,-.176706592262749,-.282569917735762,-.692010301371814
EV9P17,EV9,seat,6,97.6396085204375,2.36039147956246,2,37,2,19,30000,400000,37,38,36,37,30,0,.58320843859211,.173916398249983,2.34901675053252,-.176706592262749,-.282569917735762,-.765648678965366
EV9P18,EV9,ac_suunta,8,82.4641833810888,17.5358166189112,1,57,2,39,10000,600000,25,22,20,22.33,23,0,.839501730725673, , , , , 
EV9P18,EV9,ac_temp,3,73.7752161383285,26.2247838616715,1,57,2,39,10000,600000,25,22,20,22.33,17,0,1.23303189928991, , , , , 
EV9P18,EV9,ajotila,5,80.6451612903226,19.3548387096774,1,57,2,39,10000,600000,25,22,20,22.33,0,1,.921886673608012, , , , , 
EV9P18,EV9,a_baseline, ,78.9204545454545,21.0795454545454,1,57,2,39,10000,600000,25,22,20,22.33, ,0, , , , , , 
EV9P18,EV9,kirkkaus,2,89.5402298850575,10.4597701149425,1,57,2,39,10000,600000,25,22,20,22.33,12,0,.51902201251804, , , , , 
EV9P18,EV9,lane,10,87.2900335946249,12.7099664053751,1,57,2,39,10000,600000,25,22,20,22.33,0,1,.620935174432005, , , , , 
EV9P18,EV9,latausasema,4,88.1880733944954,11.8119266055046,1,57,2,39,10000,600000,25,22,20,22.33,1,0,.580262244733149, , , , , 
EV9P18,EV9,navi,9,82.8735632183908,17.1264367816092,1,57,2,39,10000,600000,25,22,20,22.33,4,0,.820960595527531, , , , , 
EV9P18,EV9,puhelu,1,87.4711316397229,12.5288683602771,1,57,2,39,10000,600000,25,22,20,22.33,6,0,.612733101363603, , , , , 
EV9P18,EV9,radio,6,82.0114942528736,17.9885057471264,1,57,2,39,10000,600000,25,22,20,22.33,4,0,.860004377813242, , , , , 
EV9P18,EV9,seat,7,81.629116117851,18.3708838821491,1,57,2,39,10000,600000,25,22,20,22.33,0,1,.877322584652622, , , , , 
EV9P19,EV9,ac_suunta,10,97.5815523059618,2.41844769403825,2,61,2,43,35000,650000,19,25,22,22,17,0,.478379345325441, , , , , 
EV9P19,EV9,ac_temp,6,92.1399885255307,7.86001147446931,2,61,2,43,35000,650000,19,25,22,22,8,0,1.23987460627944, , , , , 
EV9P19,EV9,ajotila,3,98.5640436530729,1.43595634692705,2,61,2,43,35000,650000,19,25,22,22,0,1,.340888996054149, , , , , 
EV9P19,EV9,a_baseline, ,93.8541068351522,6.14589316484779,2,61,2,43,35000,650000,19,25,22,22, ,0, , , , , , 
EV9P19,EV9,kirkkaus,1,87.1691599539701,12.8308400460299,2,61,2,43,35000,650000,19,25,22,22,17,0,1.93549493767584, , , , , 
EV9P19,EV9,lane,8,92.183908045977,7.81609195402299,2,61,2,43,35000,650000,19,25,22,22,3,0,1.23372848578306, , , , , 
EV9P19,EV9,latausasema,9,87.5284738041002,12.4715261958998,2,61,2,43,35000,650000,19,25,22,22,4,0,1.88521237091568, , , , , 
EV9P19,EV9,navi,2,98.2204362801378,1.77956371986223,2,61,2,43,35000,650000,19,25,22,22,3,0,.388973590240098, , , , , 
EV9P19,EV9,puhelu,4,98.2788296041308,1.72117039586919,2,61,2,43,35000,650000,19,25,22,22,3,0,.380801998159903, , , , , 
EV9P19,EV9,radio,5,88.4439359267734,11.5560640732265,2,61,2,43,35000,650000,19,25,22,22,8,0,1.75710212611701, , , , , 
EV9P19,EV9,seat,7,92.3076923076923,7.69230769230769,2,61,2,43,35000,650000,19,25,22,22,0,1,1.21640605192391, , , , , 
EV9P20,EV9,ac_suunta,7,98.122866894198,1.87713310580205,2,23,2,5,5000,80000,48,48,48,48,16,0,.303418223827599, , , , , 
EV9P20,EV9,ac_temp,4,97.9250720461095,2.07492795389049,2,23,2,5,5000,80000,48,48,48,48,16,0,.324277377465024, , , , , 
EV9P20,EV9,ajotila,5,89.3310265282584,10.6689734717416,2,23,2,5,5000,80000,48,48,48,48,24,0,1.23059277221039, , , , , 
EV9P20,EV9,a_baseline, ,91.5175995383728,8.48240046162724,2,23,2,5,5000,80000,48,48,48,48, ,0, , , , , , 
EV9P20,EV9,kirkkaus,2,91.4598961338719,8.5401038661281,2,23,2,5,5000,80000,48,48,48,48,20,0,1.00608531609262, , , , , 
EV9P20,EV9,lane,6,96.7648757943385,3.23512420566147,2,23,2,5,5000,80000,48,48,48,48,17,0,.446629967025059, , , , , 
EV9P20,EV9,latausasema,8,96.262219666475,3.73778033352501,2,23,2,5,5000,80000,48,48,48,48,5,0,.49963934264444, , , , , 
EV9P20,EV9,navi,9,96.264367816092,3.73563218390805,2,23,2,5,5000,80000,48,48,48,48,4,0,.499412801946694, , , , , 
EV9P20,EV9,puhelu,10,96.7297762478485,3.27022375215146,2,23,2,5,5000,80000,48,48,48,48,10,0,.450331513551243, , , , , 
EV9P20,EV9,radio,3,91.1392405063291,8.86075949367089,2,23,2,5,5000,80000,48,48,48,48,11,0,1.03990118674982, , , , , 
EV9P20,EV9,seat,1,88.3236994219653,11.6763005780347,2,23,2,5,5000,80000,48,48,48,48,30,0,1.33682400662511, , , , , 
EV9P21,EV9,ac_suunta,8,99.3685419058553,.631458094144661,2,65,2,46,20000,500000,24,26,27,25.67,27,0,.934024512515512,.869581991249917,2.00050432852843,1.65051476602866,1.57502015016194,-.528668996848785
EV9P21,EV9,ac_temp,6,99.7155858930603,.284414106939704,2,65,2,46,20000,500000,24,26,27,25.67,15,0,.735338691449116,.173916398249983,.606454640512059,1.65051476602866,1.57502015016194,-.662883208275331
EV9P21,EV9,ajotila,4,99.2579908675799,.742009132420091,2,65,2,46,20000,500000,24,26,27,25.67,0,1,.99731598166442,-.521749194749952,-1.1361074695084,1.65051476602866,1.57502015016194,-.48591499167491
EV9P21,EV9,a_baseline, ,99.2533026995979,.746697300402068,2,65,2,46,20000,500000,24,26,27,25.67, ,0, , , ,1.65051476602866,1.57502015016194, 
EV9P21,EV9,kirkkaus,3,99.3692660550459,.630733944954128,2,65,2,46,20000,500000,24,26,27,25.67,16,0,.933609930555299,-.869581991249919,.722625447846756,1.65051476602866,1.57502015016194,-.528949051009484
EV9P21,EV9,lane,10,99.1329479768786,.867052023121387,2,65,2,46,20000,500000,24,26,27,25.67,8,0,1.06890416738,1.56524758424985,-.206741010830822,1.65051476602866,1.57502015016194,-.437556473479178
EV9P21,EV9,latausasema,5,99.3174061433447,.68259385665529,2,65,2,46,20000,500000,24,26,27,25.67,1,0,.963300198984272,-.173916398249985,-1.0199366621737,1.65051476602866,1.57502015016194,-.508892984890375
EV9P21,EV9,navi,9,99.3764172335601,.623582766439909,2,65,2,46,20000,500000,24,26,27,25.67,2,0,.929515816186302,1.21741478774988,-.903765854839006,1.65051476602866,1.57502015016194,-.531714665226824
EV9P21,EV9,puhelu,1,99.6571428571429,.342857142857143,2,65,2,46,20000,500000,24,26,27,25.67,4,0,.76879785802448,-1.56524758424985,-.671424240169611,1.65051476602866,1.57502015016194,-.640281214671564
EV9P21,EV9,radio,2,98.5843714609287,1.41562853907135,2,65,2,46,20000,500000,24,26,27,25.67,5,0,1.38296918365383,-1.21741478774989,-.555253432834914,1.65051476602866,1.57502015016194,-.225402489517877
EV9P21,EV9,seat,7,99.1496598639456,.850340136054422,2,65,2,46,20000,500000,24,26,27,25.67,4,0,1.05933646090506,.52174919474995,-.671424240169611,1.65051476602866,1.57502015016194,-.444019552589716
EV9P22,EV9,ac_suunta,5,94.5664739884393,5.43352601156069,1,44,2,25,15000,750000,36,35,31,34,16,0,2.89954625097448,-.173916398249985,.722625447846756,.229342598468675,.181827599238665,.79906012218508
EV9P22,EV9,ac_temp,1,95.4834973943254,4.51650260567458,1,44,2,25,15000,750000,36,35,31,34,14,0,2.48625006256785,-1.56524758424985,.490283833177361,.229342598468675,.181827599238665,.519874512890614
EV9P22,EV9,ajotila,10,98.0446927374302,1.95530726256983,1,44,2,25,15000,750000,36,35,31,34,7,0,1.33193680701126,1.56524758424985,-.322911818165519,.229342598468675,.181827599238665,-.259875358047416
EV9P22,EV9,a_baseline, ,98.7811955890888,1.2188044109112,1,44,2,25,15000,750000,36,35,31,34, ,0, , , ,.229342598468675,.181827599238665, 
EV9P22,EV9,kirkkaus,3,94.6635730858469,5.33642691415313,1,44,2,25,15000,750000,36,35,31,34,0,1,2.85578435067981,-.869581991249919,-1.1361074695084,.229342598468675,.181827599238665,.769498531392882
EV9P22,EV9,lane,4,95.3287197231834,4.67128027681661,1,44,2,25,15000,750000,36,35,31,34,2,0,2.55600730226627,-.521749194749952,-.903765854839006,.229342598468675,.181827599238665,.566996209180591
EV9P22,EV9,latausasema,2,99.0179087232814,.98209127671866,1,44,2,25,15000,750000,36,35,31,34,1,0,.893315006447704,-1.21741478774989,-1.0199366621737,.229342598468675,.181827599238665,-.556168665547484
EV9P22,EV9,navi,8,94.5370902817711,5.46290971822887,1,44,2,25,15000,750000,36,35,31,34,3,0,2.91278928696382,.869581991249917,-.787595047504308,.229342598468675,.181827599238665,.808005922256079
EV9P22,EV9,puhelu,7,92.8983833718245,7.10161662817552,1,44,2,25,15000,750000,36,35,31,34,7,0,3.65134330363269,.52174919474995,-.322911818165519,.229342598468675,.181827599238665,1.30690636925877
EV9P22,EV9,radio,9,95.9288990825688,4.07110091743119,1,44,2,25,15000,750000,36,35,31,34,8,0,2.28551056248607,1.21741478774988,-.206741010830822,.229342598468675,.181827599238665,.384273021244001
EV9P22,EV9,seat,6,94.2660550458716,5.73394495412844,1,44,2,25,15000,750000,36,35,31,34,25,0,3.03494301739444,.173916398249983,1.76816271385903,.229342598468675,.181827599238665,.89052195945774
EV9P23,EV9,ac_suunta,10,83.0166954519286,16.9833045480714,1,38,1,20,10000,200000,29,38,42,36.33,23,0,5.72271364505742,1.56524758424985,1.53582109918964,-.109031727140845,-.216227415310844,2.70613725274367
EV9P23,EV9,ac_temp,1,92.4364896073903,7.5635103926097,1,38,1,20,10000,200000,29,38,42,36.33,0,1,2.72511193047855,-1.56524758424985,-1.1361074695084,-.109031727140845,-.216227415310844,.681228036103491
EV9P23,EV9,ajotila,5,87.7314814814815,12.2685185185185,1,38,1,20,10000,200000,29,38,42,36.33,0,1,4.22235700744813,-.173916398249985,-1.1361074695084,-.109031727140845,-.216227415310844,1.69263169963214
EV9P23,EV9,a_baseline, ,97.8575564562826,2.14244354371743,1,38,1,20,10000,200000,29,38,42,36.33, ,0, , , ,-.109031727140845,-.216227415310844, 
EV9P23,EV9,kirkkaus,2,86.0252004581902,13.9747995418098,1,38,1,20,10000,200000,29,38,42,36.33,6,0,4.76533606161417,-1.21741478774989,-.439082625500217,-.109031727140845,-.216227415310844,2.05941935053188
EV9P23,EV9,lane,9,84.3498273878021,15.6501726121979,1,38,1,20,10000,200000,29,38,42,36.33,2,0,5.29847947276215,1.21741478774988,-.903765854839006,-.109031727140845,-.216227415310844,2.41956292857095
EV9P23,EV9,latausasema,8,76.4570109636469,23.5429890363531,1,38,1,20,10000,200000,29,38,42,36.33,4,0,7.81016068950995,.869581991249917,-.671424240169611,-.109031727140845,-.216227415310844,4.1162281060424
EV9P23,EV9,navi,6,85.3602305475504,14.6397694524496,1,38,1,20,10000,200000,29,38,42,36.33,3,0,4.97694524450924,.173916398249983,-.787595047504308,-.109031727140845,-.216227415310844,2.20236341901368
EV9P23,EV9,puhelu,3,88.7096774193548,11.2903225806452,1,38,1,20,10000,200000,29,38,42,36.33,8,0,3.91107188038798,-.869581991249919,-.206741010830822,-.109031727140845,-.216227415310844,1.48235555796812
EV9P23,EV9,radio,4,80.9053975623912,19.0946024376088,1,38,1,20,10000,200000,29,38,42,36.33,8,0,6.39457866346598,-.521749194749952,-.206741010830822,-.109031727140845,-.216227415310844,3.15998863049575
EV9P23,EV9,seat,7,81.3110983323749,18.6889016676251,1,38,1,20,10000,200000,29,38,42,36.33,2,0,6.26547506484816,.52174919474995,-.903765854839006,-.109031727140845,-.216227415310844,3.07277788949864
EV9P24,EV9,ac_suunta,2,100,0,1,46,2,28,5000,250000,24,26,24,24.67,13,0,1,-1.21741478774989,.374113025842664,.432367193834387,.314512604088501,-.48410191109155
EV9P24,EV9,ac_temp,1,100,0,1,46,2,28,5000,250000,24,26,24,24.67,12,0,1,-1.56524758424985,.257942218507967,.432367193834387,.314512604088501,-.48410191109155
EV9P24,EV9,ajotila,7,100,0,1,46,2,28,5000,250000,24,26,24,24.67,19,0,1,.52174919474995,1.07113786985085,.432367193834387,.314512604088501,-.48410191109155
EV9P24,EV9,a_baseline, ,100,0,1,46,2,28,5000,250000,24,26,24,24.67, ,0, , , ,.432367193834387,.314512604088501, 
EV9P24,EV9,kirkkaus,9,100,0,1,46,2,28,5000,250000,24,26,24,24.67,1,0,1,1.21741478774988,-1.0199366621737,.432367193834387,.314512604088501,-.48410191109155
EV9P24,EV9,lane,5,100,0,1,46,2,28,5000,250000,24,26,24,24.67,0,1,1,-.173916398249985,-1.1361074695084,.432367193834387,.314512604088501,-.48410191109155
EV9P24,EV9,latausasema,4,100,0,1,46,2,28,5000,250000,24,26,24,24.67,0,1,1,-.521749194749952,-1.1361074695084,.432367193834387,.314512604088501,-.48410191109155
EV9P24,EV9,navi,8,100,0,1,46,2,28,5000,250000,24,26,24,24.67,0,1,1,.869581991249917,-1.1361074695084,.432367193834387,.314512604088501,-.48410191109155
EV9P24,EV9,puhelu,6,100,0,1,46,2,28,5000,250000,24,26,24,24.67,5,0,1,.173916398249983,-.555253432834914,.432367193834387,.314512604088501,-.48410191109155
EV9P24,EV9,radio,10,100,0,1,46,2,28,5000,250000,24,26,24,24.67,6,0,1,1.56524758424985,-.439082625500217,.432367193834387,.314512604088501,-.48410191109155
EV9P24,EV9,seat,3,100,0,1,46,2,28,5000,250000,24,26,24,24.67,17,0,1,-.869581991249919,.838796255181453,.432367193834387,.314512604088501,-.48410191109155
EV9P25,EV9,ac_suunta,2,98.019801980198,1.98019801980198,1,62,2,38,12000,570000,37,37,32,35.33,13,0,.636756893488778,-1.21741478774989,.374113025842664,1.10911584505343,1.37599264288719,-.729476175016709
EV9P25,EV9,ac_temp,8,85.1787773933103,14.8212226066897,1,62,2,38,12000,570000,37,37,32,35.33,5,0,3.38040374877491,.869581991249917,-.555253432834914,1.10911584505343,1.37599264288719,1.12388405541512
EV9P25,EV9,ajotila,1,96.7834577828834,3.2165422171166,1,62,2,38,12000,570000,37,37,32,35.33,15,0,.900917424142793,-1.56524758424985,.606454640512059,1.10911584505343,1.37599264288719,-.551033158190165
EV9P25,EV9,a_baseline, ,96.3197239792984,3.68027602070155,1,62,2,38,12000,570000,37,37,32,35.33, ,0, , , ,1.10911584505343,1.37599264288719, 
EV9P25,EV9,kirkkaus,3,93.99884593191,6.00115406809002,1,62,2,38,12000,570000,37,37,32,35.33,0,1,1.49588486590886,-.869581991249919,-1.1361074695084,1.10911584505343,1.37599264288719,-.149126844027882
EV9P25,EV9,lane,7,76.3856812933025,23.6143187066975,1,62,2,38,12000,570000,37,37,32,35.33,0,1,5.25915962995667,.52174919474995,-1.1361074695084,1.10911584505343,1.37599264288719,2.39300199096993
EV9P25,EV9,latausasema,4,92.0689655172414,7.93103448275862,1,62,2,38,12000,570000,37,37,32,35.33,1,0,1.90822815634929,-.521749194749952,-1.0199366621737,1.10911584505343,1.37599264288719,.129415073389548
EV9P25,EV9,navi,9,74.2010459035445,25.7989540964555,1,62,2,38,12000,570000,37,37,32,35.33,3,0,5.72593453382042,1.21741478774988,-.787595047504308,1.10911584505343,1.37599264288719,2.70831299454094
EV9P25,EV9,puhelu,6,87.6585928489043,12.3414071510957,1,62,2,38,12000,570000,37,37,32,35.33,2,0,2.85055990100455,.173916398249983,-.903765854839006,1.10911584505343,1.37599264288719,.765969364643392
EV9P25,EV9,radio,10,73.6660929432014,26.3339070567986,1,62,2,38,12000,570000,37,37,32,35.33,6,0,5.84023398067843,1.56524758424985,-.439082625500217,1.10911584505343,1.37599264288719,2.78552338652665
EV9P25,EV9,seat,5,91.724537037037,8.27546296296296,1,62,2,38,12000,570000,37,37,32,35.33,0,1,1.98181964511169,-.173916398249985,-1.1361074695084,1.10911584505343,1.37599264288719,.179126842346882
EV9P26,EV9,ac_suunta,4,100,0,2,30,2,12,1000,45000,33,29,31,31,16,0,.518507372722442,-.521749194749952,.722625447846756,-.650430648116077,-.746967434710188,-.809354880482648
EV9P26,EV9,ac_temp,3,94.4540727902946,5.54592720970537,2,30,2,12,1000,45000,33,29,31,31,14,0,3.39411151953668,-.869581991249919,.490283833177361,-.650430648116077,-.746967434710188,1.133143788361
EV9P26,EV9,ajotila,8,96.8171296296296,3.18287037037037,2,30,2,12,1000,45000,33,29,31,31,20,0,2.16884912617929,.869581991249917,1.18730867718554,-.650430648116077,-.746967434710188,.305467082331174
EV9P26,EV9,a_baseline, ,99.0713871154962,.928612884503772,2,30,2,12,1000,45000,33,29,31,31, ,0, , , ,-.650430648116077,-.746967434710188, 
EV9P26,EV9,kirkkaus,2,96.9364161849711,3.0635838150289,2,30,2,12,1000,45000,33,29,31,31,11,0,2.10699816776808,-1.21741478774989,.14177141117327,-.650430648116077,-.746967434710188,.263686156220884
EV9P26,EV9,lane,7,97.0080552359033,2.99194476409666,2,30,2,12,1000,45000,33,29,31,31,3,0,2.06985279168487,.52174919474995,-.787595047504308,-.650430648116077,-.746967434710188,.238594092114891
EV9P26,EV9,latausasema,6,94.0634005763689,5.93659942363112,2,30,2,12,1000,45000,33,29,31,31,0,1,3.59667794277498,.173916398249983,-1.1361074695084,-.650430648116077,-.746967434710188,1.26997938443174
EV9P26,EV9,navi,5,97.5552968568102,2.44470314318976,2,30,2,12,1000,45000,33,29,31,31,3,0,1.78610397658406,-.173916398249985,-.787595047504308,-.650430648116077,-.746967434710188,.0469189979507941
EV9P26,EV9,puhelu,1,99.8842592592593,.115740740740741,2,30,2,12,1000,45000,33,29,31,31,8,0,.578519800120873,-1.56524758424985,-.206741010830822,-.650430648116077,-.746967434710188,-.768815900016691
EV9P26,EV9,radio,9,93.0434782608696,6.95652173913043,2,30,2,12,1000,45000,33,29,31,31,7,0,4.12551518296552,1.21741478774988,-.322911818165519,-.650430648116077,-.746967434710188,1.62721410195819
EV9P26,EV9,seat,10,99.8256827425915,.174317257408483,2,30,2,12,1000,45000,33,29,31,31,0,1,.608892155881497,1.56524758424985,-1.1361074695084,-.650430648116077,-.746967434710188,-.748299077247459
EV9P27,EV9,ac_suunta,8,95.9630911188005,4.03690888119954,2,42,1,1,5000,4500,29,36,34,33,24,0,1.09536715930331, , , , , 
EV9P27,EV9,ac_temp,10,94.5652173913043,5.43478260869565,2,42,1,1,5000,4500,29,36,34,33,0,1,1.39936014588826, , , , , 
EV9P27,EV9,ajotila,5,95.4387990762125,4.56120092378753,2,42,1,1,5000,4500,29,36,34,33,0,1,1.20938396978771, , , , , 
EV9P27,EV9,a_baseline, ,96.4016250725479,3.59837492745212,2,42,1,1,5000,4500,29,36,34,33, ,0, , , , , , 
EV9P27,EV9,kirkkaus,3,95.7324106113033,4.26758938869665,2,42,1,1,5000,4500,29,36,34,33,14,0,1.14553281807607, , , , , 
EV9P27,EV9,lane,7,95.8021851638873,4.19781483611271,2,42,1,1,5000,4500,29,36,34,33,4,0,1.13035907654963, , , , , 
EV9P27,EV9,latausasema,6,96.0602549246813,3.93974507531866,2,42,1,1,5000,4500,29,36,34,33,3,0,1.07423712805893, , , , , 
EV9P27,EV9,navi,4,96.1739130434783,3.82608695652174,2,42,1,1,5000,4500,29,36,34,33,4,0,1.0495201094162, , , , , 
EV9P27,EV9,puhelu,9,98.6135181975737,1.38648180242634,2,42,1,1,5000,4500,29,36,34,33,7,0,.518983736713982, , , , , 
EV9P27,EV9,radio,1,98.7861271676301,1.21387283236994,2,42,1,1,5000,4500,29,36,34,33,7,0,.481446786639967, , , , , 
EV9P27,EV9,seat,2,97.6891969959561,2.31080300404391,2,42,1,1,5000,4500,29,36,34,33,0,1,.719994140670014, , , , , 
EV9P28,EV9,ac_suunta,6,99.1304347826087,.869565217391304,2,19,2,1,2000,5000,31,30,31,30.67,18,0,1.04803624557019, , , , , 
EV9P28,EV9,ac_temp,8,99.2481203007519,.75187969924812,2,19,2,1,2000,5000,31,30,31,30.67,15,0,.982064388881039, , , , , 
EV9P28,EV9,ajotila,10,99.135446685879,.864553314121038,2,19,2,1,2000,5000,31,30,31,30.67,20,0,1.04522668523089, , , , , 
EV9P28,EV9,a_baseline, ,99.2161254199328,.783874580067189,2,19,2,1,2000,5000,31,30,31,30.67, ,0, , , , , , 
EV9P28,EV9,kirkkaus,5,98.9637305699482,1.03626943005181,2,19,2,1,2000,5000,31,30,31,30.67,13,0,1.14148688079395, , , , , 
EV9P28,EV9,lane,3,98.3805668016194,1.61943319838057,2,19,2,1,2000,5000,31,30,31,30.67,14,0,1.46839538370493, , , , , 
EV9P28,EV9,latausasema,1,99.4845360824742,.515463917525773,2,19,2,1,2000,5000,31,30,31,30.67,1,0,.849535014690199, , , , , 
EV9P28,EV9,navi,4,99.2004568817818,.799543118218161,2,19,2,1,2000,5000,31,30,31,30.67,4,0,1.00878343040135, , , , , 
EV9P28,EV9,puhelu,9,96.8840161569533,3.11598384304674,2,19,2,1,2000,5000,31,30,31,30.67,9,0,2.30732804267368, , , , , 
EV9P28,EV9,radio,2,99.2528735632184,.747126436781609,2,19,2,1,2000,5000,31,30,31,30.67,10,0,.979399816763805, , , , , 
EV9P28,EV9,seat,7,98.8333333333333,1.16666666666667,2,19,2,1,2000,5000,31,30,31,30.67,40,0,1.21458464118406, , , , , 
EV9P29,EV9,ac_suunta,8,87.5143843498274,12.4856156501726,1,33,1,15,10000,200000,26,18,28,24,16,0,2.62107131982695,.869581991249917,.722625447846756,-.447406052750365,-.547939927435434,.610947588107781
EV9P29,EV9,ac_temp,6,87.2266973532796,12.7733026467204,1,33,1,15,10000,200000,26,18,28,24,8,0,2.67698631513002,.173916398249983,-.206741010830822,-.447406052750365,-.547939927435434,.648718713199861
EV9P29,EV9,ajotila,5,89.9367452558942,10.0632547441058,1,33,1,15,10000,200000,26,18,28,24,3,0,2.15025998559762,-.173916398249985,-.787595047504308,-.447406052750365,-.547939927435434,.292909936426771
EV9P29,EV9,a_baseline, ,95.8549222797927,4.14507772020725,1,33,1,15,10000,200000,26,18,28,24, ,0, , , ,-.447406052750365,-.547939927435434, 
EV9P29,EV9,kirkkaus,4,94.3935926773455,5.60640732265446,1,33,1,15,10000,200000,26,18,28,24,6,0,1.28402478683149,-.521749194749952,-.439082625500217,-.447406052750365,-.547939927435434,-.292240395329724
EV9P29,EV9,lane,7,90.7887161773172,9.21128382268279,1,33,1,15,10000,200000,26,18,28,24,4,0,1.98467047115525,.52174919474995,-.671424240169611,-.447406052750365,-.547939927435434,.18105260316513
EV9P29,EV9,latausasema,10,86.6513233601841,13.3486766398159,1,33,1,15,10000,200000,26,18,28,24,3,0,2.78881630573617,1.56524758424985,-.787595047504308,-.447406052750365,-.547939927435434,.724260963384018
EV9P29,EV9,navi,1,94.4220816561242,5.57791834387579,1,33,1,15,10000,200000,26,18,28,24,3,0,1.27848765399715,-1.56524758424985,-.787595047504308,-.447406052750365,-.547939927435434,-.295980782605157
EV9P29,EV9,puhelu,3,88.9913544668588,11.0086455331412,1,33,1,15,10000,200000,26,18,28,24,5,0,2.33400663443063,-.869581991249919,-.555253432834914,-.447406052750365,-.547939927435434,.41703259119413
EV9P29,EV9,radio,2,94.01955146636,5.98044853364002,1,33,1,15,10000,200000,26,18,28,24,7,0,1.35672363247411,-1.21741478774989,-.322911818165519,-.447406052750365,-.547939927435434,-.243131615512548
EV9P29,EV9,seat,9,90.4231625835189,9.57683741648107,1,33,1,15,10000,200000,26,18,28,24,0,1,2.05571965907661,1.21741478774988,-1.1361074695084,-.447406052750365,-.547939927435434,.229047023089918
EV9P30,EV9,ac_suunta,9,100,0,1,59,1,24,10000,800000,22,23,25,23.33,19,0,1, , , , , 
EV9P30,EV9,ac_temp,1,100,0,1,59,1,24,10000,800000,22,23,25,23.33,13,0,1, , , , , 
EV9P30,EV9,ajotila,7,100,0,1,59,1,24,10000,800000,22,23,25,23.33,15,0,1, , , , , 
EV9P30,EV9,a_baseline, ,100,0,1,59,1,24,10000,800000,22,23,25,23.33, ,0, , , , , , 
EV9P30,EV9,kirkkaus,3,100,0,1,59,1,24,10000,800000,22,23,25,23.33,12,0,1, , , , , 
EV9P30,EV9,lane,10,100,0,1,59,1,24,10000,800000,22,23,25,23.33,2,0,1, , , , , 
